incident_id,timestamp,attack_type,affected_systems,severity_level,response_time_min,country,industry,data_compromised,resolution_status,flow_bytes_per_s,flow_packets_per_s,protocol,source_ip,destination_ip,attack_success
INC-10791,2023-04-07 14:12:00,Phishing,End-User System,Medium,296,Australia,Manufacturing,449.16,Resolved,649992.46,3974.91,TCP,192.168.173.114,10.0.122.168,No
INC-10792,2023-04-02 14:39:00,SQL Injection,End-User System,High,1122,Russia,Healthcare,353.15,Resolved,527912.71,460.37,UDP,192.168.228.48,10.0.241.250,Yes
INC-10793,2023-10-06 12:40:00,Brute Force,Web Server,Medium,457,Russia,Government,114.82,Resolved,622523.22,3271.12,UDP,192.168.94.241,10.0.151.246,Yes
INC-10794,2023-04-02 17:41:00,Man-in-the-Middle,End-User System,Low,1208,Germany,Education,111.42,Resolved,590594.24,8393.66,SMTP,192.168.73.247,10.0.107.191,Yes
INC-10795,2023-04-14 22:06:00,DDoS,Database,Medium,623,France,Education,103.3,Unresolved,427042.46,6488.3,SMTP,192.168.103.127,10.0.77.102,Yes
INC-10796,2023-03-04 15:44:00,Ransomware,End-User System,Low,867,USA,Government,250.58,Resolved,221721.58,5415.53,ICMP,192.168.117.127,10.0.117.167,Yes
INC-10797,2023-09-04 16:10:00,SQL Injection,IoT Device,Medium,453,USA,Healthcare,307.47,Unresolved,836084.48,9998.05,UDP,192.168.217.151,10.0.69.98,Yes
INC-10798,2023-11-03 21:15:00,SQL Injection,IoT Device,Critical,530,UK,Finance,351.94,Resolved,314875.0,4450.89,SMTP,192.168.206.140,10.0.254.0,No
INC-10799,2023-05-15 02:18:00,Brute Force,Web Server,Medium,873,USA,Manufacturing,89.83,Resolved,703493.22,3274.39,UDP,192.168.111.44,10.0.17.243,Yes
INC-10800,2023-10-22 12:33:00,SQL Injection,Network Router,High,1196,China,Finance,453.78,Resolved,396652.48,9361.6,TCP,192.168.18.131,10.0.30.28,No
INC-10801,2023-04-09 11:02:00,Man-in-the-Middle,Web Server,High,8,China,Retail,174.03,Resolved,940222.94,9480.24,UDP,192.168.196.18,10.0.231.173,No
INC-10802,2023-06-15 12:07:00,Man-in-the-Middle,Network Router,Critical,436,France,Government,381.84,Unresolved,668468.05,3297.63,DNS,192.168.24.188,10.0.130.229,No
INC-10803,2023-06-03 09:12:00,SQL Injection,Web Server,Low,437,UK,Tech,247.88,Resolved,648239.51,6783.75,TCP,192.168.67.68,10.0.2.185,Yes
INC-10804,2023-12-23 02:28:00,SQL Injection,Web Server,High,1020,India,Retail,395.96,Unresolved,160254.18,1188.06,DNS,192.168.219.21,10.0.88.107,Yes
INC-10805,2023-04-08 20:06:00,Ransomware,Database,Low,876,India,Government,242.44,Resolved,547271.77,7402.46,DNS,192.168.1.124,10.0.228.40,Yes
INC-10806,2023-04-05 02:20:00,Brute Force,Web Server,Medium,617,USA,Healthcare,245.67,Resolved,608222.23,6775.6,HTTP,192.168.56.120,10.0.230.20,Yes
INC-10807,2023-04-13 17:41:00,Man-in-the-Middle,Network Router,Critical,494,UK,Government,89.95,Unresolved,685922.01,8385.18,UDP,192.168.197.27,10.0.208.178,Yes
INC-10808,2023-11-28 13:06:00,Malware,Web Server,High,198,Germany,Manufacturing,415.62,Unresolved,220702.38,4267.11,DNS,192.168.114.99,10.0.84.3,No
INC-10809,2023-08-10 06:15:00,Ransomware,End-User System,Critical,802,USA,Retail,122.99,Resolved,315266.54,6005.97,TCP,192.168.162.189,10.0.217.141,No
INC-10810,2023-08-17 03:39:00,Ransomware,Cloud Infrastructure,High,112,USA,Healthcare,243.45,Unresolved,755066.5,6976.0,SMTP,192.168.52.21,10.0.97.154,No
INC-10811,2023-05-17 23:50:00,Phishing,Cloud Infrastructure,High,102,USA,Manufacturing,180.25,Unresolved,199264.31,4060.85,DNS,192.168.180.122,10.0.228.21,Yes
INC-10812,2023-09-07 22:48:00,Phishing,Web Server,Critical,982,France,Tech,23.69,Resolved,320007.7,9721.32,ICMP,192.168.97.205,10.0.151.58,No
INC-10813,2023-07-23 11:30:00,Malware,Cloud Infrastructure,High,1418,UK,Retail,387.42,Unresolved,653115.44,4569.96,SMTP,192.168.99.23,10.0.18.12,No
INC-10814,2023-06-12 17:00:00,Man-in-the-Middle,Database,Medium,624,Russia,Retail,154.1,Unresolved,548564.94,5357.6,ICMP,192.168.138.167,10.0.80.66,No
INC-10815,2023-09-07 11:41:00,Malware,IoT Device,Low,1109,India,Tech,88.58,Unresolved,978489.02,3470.62,HTTP,192.168.254.126,10.0.92.8,Yes
INC-10816,2023-05-28 04:49:00,SQL Injection,End-User System,Medium,394,Canada,Education,431.49,Resolved,143670.1,1198.71,SMTP,192.168.246.202,10.0.27.61,Yes
INC-10817,2023-10-03 23:46:00,Ransomware,Database,High,678,China,Education,376.32,Unresolved,869362.6,8489.17,TCP,192.168.213.139,10.0.42.112,No
INC-10818,2023-03-19 15:19:00,SQL Injection,End-User System,High,224,UK,Manufacturing,374.15,Unresolved,762008.68,553.14,TCP,192.168.248.19,10.0.85.89,Yes
INC-10819,2023-02-13 03:05:00,Malware,End-User System,Medium,247,Brazil,Education,471.9,Resolved,773074.2,2057.17,HTTP,192.168.27.164,10.0.83.199,Yes
INC-10820,2023-01-05 10:03:00,Brute Force,Network Router,Low,880,USA,Manufacturing,191.0,Unresolved,420836.95,8720.87,ICMP,192.168.64.99,10.0.200.87,Yes
INC-10821,2023-07-09 12:12:00,Man-in-the-Middle,Web Server,High,1364,China,Healthcare,294.05,Resolved,297710.86,891.1,HTTPS,192.168.201.206,10.0.152.51,No
INC-10822,2023-05-20 18:41:00,Brute Force,Network Router,Low,502,China,Education,221.97,Resolved,938079.84,3374.13,TCP,192.168.28.39,10.0.4.58,No
INC-10823,2023-09-26 19:20:00,Man-in-the-Middle,Database,Low,1047,Germany,Government,253.76,Unresolved,963874.86,1476.32,DNS,192.168.63.64,10.0.5.71,Yes
INC-10824,2023-01-20 18:28:00,Phishing,End-User System,High,1030,Germany,Manufacturing,336.44,Unresolved,352117.96,6699.44,SMTP,192.168.172.242,10.0.143.191,Yes
INC-10825,2023-06-08 11:56:00,SQL Injection,IoT Device,Medium,293,UK,Finance,123.99,Resolved,796563.39,9258.33,SMTP,192.168.119.211,10.0.21.183,Yes
INC-10826,2023-10-22 07:18:00,Ransomware,Cloud Infrastructure,Low,89,France,Government,160.14,Resolved,846752.74,8359.94,DNS,192.168.190.1,10.0.243.33,No
INC-10827,2023-07-12 18:01:00,Ransomware,End-User System,Medium,555,UK,Manufacturing,177.66,Resolved,5699.88,9396.53,ICMP,192.168.135.100,10.0.106.9,No
INC-10828,2023-11-19 07:38:00,Malware,Network Router,High,1287,USA,Education,395.6,Resolved,119860.35,4301.31,DNS,192.168.186.128,10.0.208.145,Yes
INC-10829,2023-06-25 14:04:00,SQL Injection,Network Router,Medium,957,Germany,Manufacturing,5.24,Resolved,948963.02,3803.3,UDP,192.168.85.217,10.0.161.254,Yes
INC-10830,2023-04-17 21:38:00,Brute Force,End-User System,Medium,1179,Australia,Education,70.65,Unresolved,505366.27,2030.42,HTTPS,192.168.211.165,10.0.119.19,No
INC-10831,2023-09-05 22:12:00,Man-in-the-Middle,Cloud Infrastructure,High,1138,Russia,Retail,343.04,Resolved,210994.35,4287.96,UDP,192.168.155.125,10.0.103.1,Yes
INC-10832,2023-01-22 13:32:00,Man-in-the-Middle,Web Server,Medium,289,France,Tech,393.83,Unresolved,175566.89,152.49,ICMP,192.168.191.46,10.0.111.150,No
INC-10833,2023-08-17 04:26:00,Brute Force,Database,High,1186,Germany,Retail,336.77,Resolved,515998.76,1907.39,SMTP,192.168.32.243,10.0.33.165,No
INC-10834,2023-03-06 09:41:00,Ransomware,End-User System,Critical,80,USA,Retail,116.65,Unresolved,788128.59,8253.96,DNS,192.168.10.194,10.0.202.196,Yes
INC-10835,2023-05-29 14:11:00,DDoS,Database,Medium,306,Brazil,Retail,111.75,Unresolved,797149.03,6500.7,HTTPS,192.168.218.141,10.0.32.168,No
INC-10836,2023-05-01 03:48:00,Man-in-the-Middle,IoT Device,Low,370,UK,Healthcare,138.14,Unresolved,58246.06,1728.14,TCP,192.168.136.181,10.0.88.9,No
INC-10837,2023-09-25 12:57:00,SQL Injection,IoT Device,Medium,749,China,Retail,484.49,Resolved,818630.35,3736.82,HTTP,192.168.52.140,10.0.12.16,Yes
INC-10838,2023-01-01 06:23:00,Man-in-the-Middle,Cloud Infrastructure,Critical,1157,USA,Healthcare,17.55,Unresolved,462950.96,7438.07,SMTP,192.168.36.159,10.0.17.104,No
INC-10839,2023-01-03 07:33:00,Brute Force,Network Router,Critical,744,China,Finance,39.67,Resolved,752077.6,4932.4,TCP,192.168.105.182,10.0.144.238,Yes
INC-10840,2023-12-30 01:54:00,SQL Injection,Web Server,Critical,1300,Russia,Government,333.72,Unresolved,860891.94,7475.43,HTTPS,192.168.76.201,10.0.245.213,Yes
INC-10841,2023-07-12 09:13:00,Man-in-the-Middle,Database,Low,1043,Brazil,Tech,301.81,Unresolved,257490.45,8567.58,HTTP,192.168.195.224,10.0.9.155,No
INC-10842,2023-03-08 04:31:00,DDoS,Cloud Infrastructure,Medium,419,Canada,Tech,19.28,Unresolved,419175.12,96.06,TCP,192.168.126.66,10.0.252.215,No
INC-10843,2023-03-05 18:29:00,Brute Force,Database,Critical,215,Brazil,Government,446.41,Unresolved,649007.31,7160.06,UDP,192.168.171.111,10.0.185.60,No
INC-10844,2023-08-03 04:04:00,DDoS,Web Server,Critical,1338,Germany,Government,278.6,Unresolved,805161.72,6587.82,SMTP,192.168.97.196,10.0.140.61,No
INC-10845,2023-12-31 15:23:00,Malware,Network Router,High,539,Canada,Manufacturing,17.54,Resolved,200767.13,1118.55,HTTPS,192.168.160.104,10.0.54.228,Yes
INC-10846,2023-05-20 06:36:00,SQL Injection,IoT Device,Medium,1114,Russia,Education,473.13,Resolved,855790.99,2055.04,DNS,192.168.115.181,10.0.187.227,Yes
INC-10847,2023-02-13 12:28:00,Phishing,Database,Critical,713,Canada,Education,477.75,Resolved,736566.28,3577.23,TCP,192.168.40.108,10.0.166.214,Yes
INC-10848,2023-04-04 13:35:00,Man-in-the-Middle,Network Router,Medium,1265,Russia,Finance,386.07,Unresolved,415835.0,876.83,SMTP,192.168.192.97,10.0.164.173,Yes
INC-10849,2023-01-15 02:18:00,SQL Injection,End-User System,Critical,1206,Russia,Healthcare,446.94,Resolved,778089.87,7143.51,UDP,192.168.208.183,10.0.10.46,No
INC-10850,2023-11-06 15:26:00,Ransomware,IoT Device,Critical,1332,Australia,Government,24.45,Resolved,233806.93,8298.83,HTTP,192.168.23.98,10.0.16.69,Yes
INC-10851,2023-12-12 10:50:00,Ransomware,End-User System,Critical,959,USA,Tech,62.28,Unresolved,334709.98,2109.83,HTTP,192.168.69.246,10.0.132.206,No
INC-10852,2023-11-21 15:25:00,Man-in-the-Middle,Web Server,Low,826,Brazil,Education,373.4,Resolved,36191.68,6260.73,UDP,192.168.202.50,10.0.61.77,Yes
INC-10853,2023-05-18 11:04:00,Malware,Web Server,Critical,871,Germany,Tech,275.97,Resolved,926128.0,973.79,ICMP,192.168.58.250,10.0.42.68,Yes
INC-10854,2023-08-25 09:14:00,DDoS,Web Server,High,1398,China,Healthcare,41.28,Unresolved,922814.08,8368.39,ICMP,192.168.212.203,10.0.44.7,No
INC-10855,2023-07-14 08:32:00,Brute Force,Network Router,High,308,Australia,Retail,452.53,Resolved,647907.09,248.35,HTTPS,192.168.128.197,10.0.235.194,Yes
INC-10856,2023-06-27 16:17:00,DDoS,End-User System,Medium,476,China,Healthcare,433.89,Resolved,575254.01,7629.75,UDP,192.168.150.3,10.0.120.18,No
INC-10857,2023-12-09 04:43:00,Malware,Web Server,Critical,980,Germany,Finance,268.91,Unresolved,927701.54,9268.21,DNS,192.168.170.219,10.0.66.247,Yes
INC-10858,2023-07-15 21:27:00,SQL Injection,End-User System,Critical,600,France,Education,89.46,Resolved,234697.25,625.68,ICMP,192.168.220.242,10.0.120.105,No
INC-10859,2023-09-14 04:20:00,Malware,Database,High,1436,China,Government,359.14,Unresolved,193027.52,9450.1,SMTP,192.168.90.107,10.0.160.151,No
INC-10860,2023-03-30 00:36:00,Ransomware,Cloud Infrastructure,Critical,1121,Canada,Education,411.56,Resolved,523655.56,2157.94,HTTPS,192.168.193.253,10.0.7.100,Yes
INC-10861,2023-06-03 21:24:00,Malware,Web Server,Medium,1098,France,Healthcare,411.67,Resolved,559235.42,4055.12,HTTPS,192.168.24.7,10.0.91.70,Yes
INC-10862,2023-03-23 12:06:00,Brute Force,Cloud Infrastructure,High,643,Canada,Manufacturing,283.44,Resolved,63234.38,8530.15,UDP,192.168.6.33,10.0.30.156,Yes
INC-10863,2023-02-03 08:12:00,DDoS,Database,High,88,Australia,Retail,462.57,Resolved,623862.41,5936.31,UDP,192.168.72.146,10.0.107.88,No
INC-10864,2023-04-09 22:27:00,Malware,Network Router,Critical,914,Australia,Tech,277.37,Resolved,3908.42,8079.22,UDP,192.168.105.102,10.0.91.30,Yes
INC-10865,2023-05-13 20:16:00,Ransomware,Database,Low,25,France,Manufacturing,325.25,Unresolved,139261.57,6898.73,TCP,192.168.201.253,10.0.145.197,Yes
INC-10866,2023-11-04 09:51:00,Brute Force,IoT Device,High,1088,Australia,Manufacturing,258.82,Resolved,110588.82,8157.08,ICMP,192.168.210.115,10.0.60.99,No
INC-10867,2023-05-02 20:22:00,SQL Injection,Network Router,Critical,1370,France,Tech,68.72,Resolved,746883.11,6499.91,DNS,192.168.224.236,10.0.130.25,Yes
INC-10868,2023-11-21 21:47:00,Phishing,End-User System,Medium,673,Canada,Retail,386.54,Resolved,41511.89,645.25,HTTP,192.168.65.142,10.0.27.254,Yes
INC-10869,2023-08-03 09:15:00,Ransomware,End-User System,High,180,Australia,Tech,448.73,Unresolved,667297.93,3832.75,ICMP,192.168.27.206,10.0.57.66,No
INC-10870,2023-06-27 05:01:00,Brute Force,Cloud Infrastructure,High,369,Germany,Manufacturing,298.46,Resolved,150975.74,9010.12,HTTPS,192.168.155.39,10.0.24.47,Yes
INC-10871,2023-12-02 05:40:00,Man-in-the-Middle,IoT Device,Critical,1384,China,Retail,493.9,Resolved,790169.89,1636.26,HTTPS,192.168.250.185,10.0.53.75,Yes
INC-10872,2023-08-09 00:21:00,Man-in-the-Middle,Cloud Infrastructure,High,579,USA,Finance,258.07,Unresolved,785705.83,9782.98,DNS,192.168.83.73,10.0.172.95,Yes
INC-10873,2023-06-03 09:33:00,SQL Injection,End-User System,Medium,423,China,Finance,14.64,Unresolved,324755.1,4963.38,HTTP,192.168.118.95,10.0.97.207,No
INC-10874,2023-07-09 16:21:00,DDoS,Cloud Infrastructure,High,555,Brazil,Government,218.95,Resolved,609448.95,2900.32,TCP,192.168.106.212,10.0.53.85,Yes
INC-10875,2023-06-07 10:24:00,Brute Force,End-User System,Medium,452,Brazil,Retail,341.05,Resolved,651132.69,7676.9,DNS,192.168.60.82,10.0.220.170,Yes
INC-10876,2023-11-12 00:37:00,Malware,Database,Medium,1272,India,Education,411.91,Resolved,26999.58,9242.34,HTTPS,192.168.193.47,10.0.179.145,No
INC-10877,2023-04-08 21:42:00,DDoS,Cloud Infrastructure,Critical,611,China,Manufacturing,278.1,Unresolved,587417.48,1548.73,HTTPS,192.168.252.15,10.0.112.106,Yes
INC-10878,2023-05-11 21:21:00,Man-in-the-Middle,Network Router,Critical,865,Canada,Manufacturing,80.69,Resolved,130448.8,1972.65,TCP,192.168.40.5,10.0.104.87,Yes
INC-10879,2023-05-16 17:50:00,Brute Force,Database,High,792,France,Finance,453.85,Unresolved,885293.44,4057.03,ICMP,192.168.140.141,10.0.157.5,Yes
INC-10880,2023-11-11 21:37:00,Man-in-the-Middle,Network Router,Medium,1372,Canada,Education,309.09,Resolved,411123.61,4853.55,UDP,192.168.66.239,10.0.64.134,Yes
INC-10881,2023-10-04 14:15:00,Brute Force,End-User System,High,673,Canada,Retail,49.64,Resolved,789864.04,2002.72,DNS,192.168.129.91,10.0.132.161,No
INC-10882,2023-11-11 03:08:00,Ransomware,Web Server,Critical,741,Brazil,Tech,238.06,Resolved,148540.38,9928.16,TCP,192.168.80.94,10.0.57.98,No
INC-10883,2023-05-11 21:45:00,Man-in-the-Middle,Web Server,Critical,783,France,Healthcare,324.23,Resolved,650750.23,8707.7,HTTPS,192.168.182.92,10.0.195.162,Yes
INC-10884,2023-06-28 05:04:00,Ransomware,End-User System,Low,577,India,Government,6.71,Resolved,629051.89,8160.03,ICMP,192.168.17.15,10.0.35.249,Yes
INC-10885,2023-03-09 10:00:00,SQL Injection,Database,High,903,France,Finance,489.85,Resolved,642609.12,6361.33,DNS,192.168.50.203,10.0.143.181,Yes
INC-10886,2023-02-03 21:42:00,DDoS,End-User System,High,1430,Germany,Manufacturing,124.04,Resolved,136163.84,5785.26,TCP,192.168.126.15,10.0.10.124,No
INC-10887,2023-09-28 12:07:00,DDoS,Web Server,High,388,Germany,Education,150.58,Resolved,165469.04,1590.57,SMTP,192.168.124.77,10.0.36.255,Yes
INC-10888,2023-07-12 14:42:00,Ransomware,End-User System,Low,1221,China,Finance,385.61,Resolved,376779.57,4541.04,SMTP,192.168.77.176,10.0.195.50,No
INC-10889,2023-11-28 18:56:00,Man-in-the-Middle,End-User System,Medium,127,India,Manufacturing,261.31,Resolved,165522.72,5411.34,DNS,192.168.84.202,10.0.210.120,No
INC-10890,2023-12-11 20:04:00,Phishing,Network Router,Low,1062,Australia,Healthcare,19.36,Resolved,269255.55,4650.93,ICMP,192.168.209.130,10.0.211.179,No
INC-10891,2023-08-14 17:12:00,SQL Injection,Web Server,Critical,1113,Russia,Retail,62.13,Resolved,452970.41,8180.83,DNS,192.168.62.38,10.0.61.240,No
INC-10892,2023-03-15 06:29:00,Man-in-the-Middle,Web Server,Low,93,USA,Education,71.97,Resolved,324201.96,4516.72,DNS,192.168.155.10,10.0.19.39,Yes
INC-10893,2023-11-25 18:32:00,Phishing,IoT Device,Critical,551,China,Education,92.21,Unresolved,425927.08,5267.46,SMTP,192.168.87.211,10.0.207.171,No
INC-10894,2023-04-12 19:49:00,Man-in-the-Middle,End-User System,Low,1328,Germany,Government,385.6,Resolved,267366.92,881.7,DNS,192.168.218.138,10.0.200.88,Yes
INC-10895,2023-07-15 17:16:00,DDoS,IoT Device,Low,1124,Australia,Government,17.29,Resolved,361723.6,105.15,HTTP,192.168.243.193,10.0.141.168,No
INC-10896,2023-06-18 13:41:00,Phishing,Database,High,939,Australia,Education,173.45,Unresolved,558403.46,2106.21,SMTP,192.168.41.167,10.0.15.182,No
INC-10897,2023-05-17 15:17:00,Phishing,End-User System,Medium,557,Germany,Manufacturing,38.23,Unresolved,460769.65,5413.49,HTTPS,192.168.106.116,10.0.93.230,Yes
INC-10898,2023-11-12 07:19:00,Ransomware,Web Server,High,504,Brazil,Tech,29.51,Unresolved,671998.31,970.29,ICMP,192.168.81.94,10.0.29.203,No
INC-10899,2023-01-23 13:37:00,Brute Force,Database,Critical,420,Germany,Finance,105.77,Resolved,840233.92,448.93,ICMP,192.168.36.31,10.0.162.7,Yes
INC-10900,2023-06-30 13:50:00,Man-in-the-Middle,IoT Device,Medium,978,Russia,Tech,99.04,Resolved,613418.76,801.44,HTTPS,192.168.248.104,10.0.25.191,No
INC-10901,2023-09-21 04:34:00,Ransomware,Cloud Infrastructure,High,502,France,Manufacturing,304.94,Resolved,996335.61,1528.75,TCP,192.168.176.203,10.0.95.203,Yes
INC-10902,2023-07-30 00:00:00,Ransomware,End-User System,Medium,654,India,Government,86.95,Unresolved,266158.43,7356.46,TCP,192.168.231.41,10.0.69.253,Yes
INC-10903,2023-04-21 05:43:00,Malware,IoT Device,Medium,1394,Australia,Retail,149.2,Unresolved,653397.09,2198.47,DNS,192.168.141.166,10.0.38.232,Yes
INC-10904,2023-08-12 22:28:00,SQL Injection,End-User System,Critical,621,Germany,Retail,36.03,Resolved,780322.78,2915.51,ICMP,192.168.2.147,10.0.28.177,No
INC-10905,2023-05-19 12:44:00,Ransomware,End-User System,Low,1280,Canada,Government,346.15,Resolved,707517.1,5614.8,DNS,192.168.84.97,10.0.4.246,No
INC-10906,2023-02-22 05:36:00,Malware,End-User System,High,1187,Brazil,Tech,17.43,Resolved,260132.12,3398.78,UDP,192.168.72.73,10.0.134.243,No
INC-10907,2023-11-16 05:19:00,Phishing,Cloud Infrastructure,High,418,India,Education,365.88,Unresolved,799635.27,1141.46,UDP,192.168.230.155,10.0.110.163,No
INC-10908,2023-09-28 11:13:00,Phishing,Database,Low,1337,UK,Finance,470.42,Unresolved,159797.79,1466.3,HTTPS,192.168.201.188,10.0.30.251,Yes
INC-10909,2023-09-11 06:07:00,Ransomware,Cloud Infrastructure,Low,350,UK,Government,465.63,Resolved,948663.86,9833.91,TCP,192.168.201.184,10.0.84.144,No
INC-10910,2023-11-09 04:34:00,Malware,Web Server,Medium,1322,Germany,Government,60.61,Resolved,376859.93,8226.18,UDP,192.168.199.212,10.0.93.230,No
INC-10911,2023-01-10 08:38:00,Man-in-the-Middle,End-User System,Critical,481,USA,Tech,466.43,Resolved,740880.53,6896.43,SMTP,192.168.205.148,10.0.165.249,No
INC-10912,2023-09-23 10:18:00,Malware,Network Router,Medium,1282,Russia,Healthcare,464.31,Resolved,649934.46,5156.23,DNS,192.168.14.134,10.0.17.128,Yes
INC-10913,2023-10-20 22:51:00,DDoS,Cloud Infrastructure,Medium,1155,Russia,Manufacturing,14.71,Unresolved,253470.54,3082.83,TCP,192.168.48.69,10.0.213.81,No
INC-10914,2023-06-23 09:02:00,Ransomware,Network Router,High,1168,India,Retail,464.63,Unresolved,303234.85,2907.18,DNS,192.168.157.227,10.0.124.41,Yes
INC-10915,2023-03-31 01:47:00,Ransomware,IoT Device,High,609,China,Healthcare,415.27,Unresolved,369298.8,5112.9,ICMP,192.168.153.14,10.0.163.232,Yes
INC-10916,2023-02-15 11:09:00,Phishing,Cloud Infrastructure,High,184,India,Education,108.79,Unresolved,505786.81,5899.34,HTTP,192.168.59.86,10.0.227.55,Yes
INC-10917,2023-01-06 13:52:00,Man-in-the-Middle,End-User System,High,751,Canada,Education,439.19,Unresolved,960882.65,9037.84,ICMP,192.168.26.111,10.0.47.255,Yes
INC-10918,2023-08-17 02:42:00,DDoS,Network Router,Medium,1298,Brazil,Retail,302.05,Resolved,733200.66,9592.12,DNS,192.168.29.135,10.0.155.127,Yes
INC-10919,2023-07-17 08:24:00,DDoS,Network Router,Critical,1246,Australia,Retail,68.12,Unresolved,428047.79,4484.8,UDP,192.168.169.112,10.0.29.192,Yes
INC-10920,2023-12-21 12:14:00,Brute Force,IoT Device,Medium,203,UK,Government,125.06,Unresolved,516169.89,7317.33,TCP,192.168.16.29,10.0.175.166,No
INC-10921,2023-05-13 09:06:00,Brute Force,Web Server,Low,263,UK,Tech,284.98,Unresolved,835545.38,1562.33,HTTPS,192.168.3.32,10.0.64.218,Yes
INC-10922,2023-07-16 14:55:00,Ransomware,Cloud Infrastructure,Low,1013,Brazil,Retail,254.9,Resolved,55445.81,8833.2,UDP,192.168.110.29,10.0.139.245,Yes
INC-10923,2023-03-24 18:16:00,SQL Injection,IoT Device,Low,928,France,Manufacturing,170.16,Unresolved,822437.02,5593.38,ICMP,192.168.209.114,10.0.43.144,No
INC-10924,2023-02-24 19:13:00,DDoS,IoT Device,Medium,1304,Germany,Finance,390.87,Unresolved,763220.79,4686.83,ICMP,192.168.94.2,10.0.133.223,No
INC-10925,2023-01-25 20:13:00,Brute Force,Cloud Infrastructure,High,233,Russia,Tech,464.22,Resolved,153108.55,4928.15,SMTP,192.168.220.173,10.0.18.42,No
INC-10926,2023-06-21 06:03:00,SQL Injection,Web Server,Medium,1062,USA,Finance,218.4,Resolved,636940.56,8150.15,DNS,192.168.218.143,10.0.183.237,Yes
INC-10927,2023-08-27 11:16:00,DDoS,IoT Device,Low,967,Russia,Manufacturing,402.81,Resolved,565994.46,1438.7,DNS,192.168.132.52,10.0.163.21,Yes
INC-10928,2023-11-11 19:43:00,Brute Force,Database,Medium,1325,Canada,Tech,495.18,Unresolved,387414.39,1565.07,DNS,192.168.113.252,10.0.60.230,No
INC-10929,2023-03-23 16:07:00,Malware,IoT Device,Critical,868,China,Education,49.99,Unresolved,933485.28,7217.95,UDP,192.168.10.151,10.0.150.195,No
INC-10930,2023-09-09 07:25:00,Ransomware,End-User System,Critical,706,Canada,Government,123.04,Resolved,633069.63,6108.91,HTTPS,192.168.53.135,10.0.40.63,Yes
INC-10931,2023-03-29 10:41:00,DDoS,Cloud Infrastructure,High,668,Australia,Education,157.66,Resolved,595466.03,4918.87,HTTP,192.168.8.124,10.0.131.170,No
INC-10932,2023-12-16 23:02:00,DDoS,Web Server,Medium,1099,Germany,Manufacturing,284.31,Unresolved,941264.82,9239.2,SMTP,192.168.60.180,10.0.247.99,Yes
INC-10933,2023-02-07 03:09:00,Phishing,End-User System,Critical,568,France,Manufacturing,133.83,Unresolved,26402.24,7629.02,UDP,192.168.34.101,10.0.89.91,Yes
INC-10934,2023-06-26 00:52:00,Man-in-the-Middle,Database,Critical,801,Germany,Education,66.03,Resolved,706035.84,6165.83,ICMP,192.168.206.67,10.0.1.124,Yes
INC-10935,2023-05-17 07:34:00,Phishing,End-User System,Critical,1229,UK,Education,236.3,Unresolved,930578.62,8629.52,DNS,192.168.10.163,10.0.135.244,Yes
INC-10936,2023-07-25 18:13:00,Phishing,Cloud Infrastructure,Medium,137,China,Education,98.75,Unresolved,299503.27,6545.41,TCP,192.168.170.0,10.0.26.115,No
INC-10937,2023-10-07 22:53:00,DDoS,Database,Medium,902,Australia,Government,310.01,Resolved,216283.66,3614.69,DNS,192.168.127.83,10.0.10.146,Yes
INC-10938,2023-04-09 10:39:00,Ransomware,End-User System,High,769,India,Manufacturing,214.87,Unresolved,681948.55,9533.05,HTTP,192.168.97.72,10.0.12.35,No
INC-10939,2023-02-01 17:43:00,Phishing,Web Server,Medium,853,Canada,Tech,417.12,Unresolved,68999.3,5214.13,SMTP,192.168.81.68,10.0.133.83,Yes
INC-10940,2023-01-10 21:15:00,Malware,Cloud Infrastructure,High,1314,France,Retail,111.58,Resolved,575159.16,4057.81,HTTPS,192.168.194.141,10.0.183.255,No
INC-10941,2023-01-23 05:28:00,Malware,IoT Device,Critical,268,Germany,Manufacturing,144.89,Unresolved,116607.12,6215.64,UDP,192.168.25.72,10.0.182.212,Yes
INC-10942,2023-10-09 08:44:00,Ransomware,End-User System,High,22,Australia,Government,55.04,Resolved,926860.13,9897.4,HTTP,192.168.192.202,10.0.222.42,Yes
INC-10943,2023-11-25 17:52:00,Brute Force,Cloud Infrastructure,Medium,322,Australia,Tech,415.73,Resolved,958101.3,6077.11,HTTPS,192.168.146.110,10.0.13.32,No
INC-10944,2023-04-15 23:50:00,Ransomware,Database,High,625,India,Government,170.69,Resolved,714532.84,2996.91,UDP,192.168.90.201,10.0.11.50,Yes
INC-10945,2023-10-08 10:54:00,Brute Force,Database,Critical,718,Brazil,Tech,177.61,Resolved,413877.1,1297.02,SMTP,192.168.21.47,10.0.184.62,No
INC-10946,2023-07-30 07:22:00,Brute Force,Cloud Infrastructure,Critical,32,Germany,Retail,326.77,Unresolved,277310.27,5659.71,ICMP,192.168.146.209,10.0.98.12,Yes
INC-10947,2023-01-24 16:09:00,DDoS,Network Router,High,856,India,Retail,101.8,Resolved,783804.7,9206.03,HTTP,192.168.193.184,10.0.31.245,Yes
INC-10948,2023-02-05 06:06:00,Phishing,Database,Medium,1362,France,Retail,161.95,Unresolved,965413.58,1382.0,HTTP,192.168.212.81,10.0.217.251,No
